draw,district,total_pop,chain,plan_dev,comp_edge,comp_polsby,nv_ldp,nv_komei,nv_ruling,nv_cdp,nv_opp_coalition_4,nv_opp_coalition_5,nv_opp_all,ldp_share,komei_share,ruling_share,ldp_v_komei,ldp_v_cdp,ruling_v_cdp,ruling_v_opp_coalition_4,ruling_v_opp_coalition_5,ruling_v_opp_all,seats_ldp_v_cdp,seats_ruling_v_cdp,seats_ruling_v_opp_coalition_4,seats_ruling_v_opp_coalition_5,seats_ruling_v_opp_all,egap_ldp_v_cdp,egap_ruling_v_cdp,egap_ruling_v_opp_coalition_4,egap_ruling_v_opp_coalition_5,egap_ruling_v_opp_all,pbias_ldp_v_cdp,pbias_ruling_v_cdp,pbias_ruling_v_opp_coalition_4,pbias_ruling_v_opp_coalition_5,pbias_ruling_v_opp_all,mun_split,gun_split,koiki_split,max_to_min
9293,1,428603, 2,0.06842,0.8472,0.07675, 99378,14909,114287,42843,69314,79557, 90001,0.4686,0.07030,0.5389,0.8696,0.6988,0.7274,0.6225,0.5896,0.5594,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,4,1.145
9293,2,429928, 2,0.06842,0.8472,0.04304, 87883,15734,103617,41808,67811,79513, 90901,0.4342,0.07774,0.5120,0.8482,0.6776,0.7125,0.6044,0.5658,0.5327,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,4,1.145
9293,3,452416, 2,0.06842,0.8472,0.18958, 72926,17046, 89972,40563,66311,75974, 88380,0.3905,0.09127,0.4818,0.8106,0.6426,0.6893,0.5757,0.5422,0.5045,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,4,1.145
9293,4,408131, 2,0.06842,0.8472,0.18215, 85545,13930, 99475,40212,64127,73523, 82950,0.4518,0.07358,0.5254,0.8600,0.6803,0.7121,0.6080,0.5750,0.5453,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,4,1.145
9293,5,467165, 2,0.06842,0.8472,0.14564, 84833,16875,101708,44947,70792,81501, 94134,0.4139,0.08232,0.4962,0.8341,0.6537,0.6935,0.5896,0.5551,0.5193,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,4,1.145
9303,1,415143, 2,0.06262,0.8333,0.14178, 76789,15881, 92670,38993,61663,71035, 80857,0.4249,0.08788,0.5128,0.8286,0.6632,0.7039,0.6005,0.5661,0.5340,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.119
9303,2,425294, 2,0.06262,0.8333,0.14450, 74931,14291, 89223,40873,65677,75435, 86736,0.4076,0.07773,0.4853,0.8398,0.6471,0.6858,0.5760,0.5419,0.5071,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.119
9303,3,428603, 2,0.06262,0.8333,0.07675, 99378,14909,114287,42843,69314,79557, 90001,0.4686,0.07030,0.5389,0.8696,0.6988,0.7274,0.6225,0.5896,0.5594,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.119
9303,4,452573, 2,0.06262,0.8333,0.04141, 92390,16464,108854,44508,71675,84000, 96067,0.4334,0.07723,0.5106,0.8488,0.6749,0.7098,0.6030,0.5644,0.5312,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.119
9303,5,464630, 2,0.06262,0.8333,0.15620, 87078,16947,104025,43156,70026,80041, 92705,0.4233,0.08239,0.5057,0.8371,0.6686,0.7068,0.5977,0.5652,0.5288,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.119
9305,1,450978, 2,0.06143,0.8333,0.04627, 88442,16043,104485,43284,69858,81789, 93681,0.4288,0.07779,0.5066,0.8465,0.6714,0.7071,0.5993,0.5609,0.5273,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1, 0.1, 0.1, 0.1,1,0,3,1.121
9305,2,449577, 2,0.06143,0.8333,0.10707,103409,15286,118695,46274,74553,85810, 97117,0.4615,0.06822,0.5297,0.8713,0.6909,0.7195,0.6142,0.5804,0.5500,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1, 0.1, 0.1, 0.1,1,0,3,1.121
9305,3,410389, 2,0.06143,0.8333,0.11714, 74832,14913, 89745,39699,62573,71874, 83011,0.4137,0.08245,0.4962,0.8339,0.6534,0.6933,0.5892,0.5553,0.5195,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1, 0.1, 0.1, 0.1,1,0,3,1.121
9305,4,415143, 2,0.06143,0.8333,0.14178, 76789,15881, 92670,38993,61663,71035, 80857,0.4249,0.08788,0.5128,0.8286,0.6632,0.7039,0.6005,0.5661,0.5340,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1, 0.1, 0.1, 0.1,1,0,3,1.121
9305,5,460156, 2,0.06143,0.8333,0.06766, 87094,16370,103464,42125,69708,79559, 91700,0.4277,0.08039,0.5081,0.8418,0.6740,0.7107,0.5975,0.5653,0.5301,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1, 0.1, 0.1, 0.1,1,0,3,1.121
9314,1,452045, 2,0.05056,0.8333,0.17341, 89433,15743,105176,44360,70589,81236, 93129,0.4324,0.07611,0.5085,0.8504,0.6685,0.7034,0.5984,0.5642,0.5304,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,4,1.102
9314,2,415314, 2,0.05056,0.8333,0.11618, 95105,13574,108680,42713,68501,78926, 89302,0.4628,0.06605,0.5288,0.8751,0.6901,0.7179,0.6134,0.5793,0.5489,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,4,1.102
9314,3,446234, 2,0.05056,0.8333,0.04754, 88904,16373,105278,42535,69503,81231, 92926,0.4310,0.07937,0.5104,0.8445,0.6764,0.7123,0.6024,0.5645,0.5312,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,4,1.102
9314,4,457507, 2,0.05056,0.8333,0.06505, 80334,16922, 97256,41772,68098,77639, 90153,0.4095,0.08626,0.4958,0.8260,0.6579,0.6995,0.5882,0.5561,0.5190,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,4,1.102
9314,5,415143, 2,0.05056,0.8333,0.14178, 76789,15881, 92670,38993,61663,71035, 80857,0.4249,0.08788,0.5128,0.8286,0.6632,0.7039,0.6005,0.5661,0.5340,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,4,1.102
9315,1,452045, 2,0.05056,0.8333,0.17341, 89433,15743,105176,44360,70589,81236, 93129,0.4324,0.07611,0.5085,0.8504,0.6685,0.7034,0.5984,0.5642,0.5304,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,4,1.102
9315,2,415314, 2,0.05056,0.8333,0.11618, 95105,13574,108680,42713,68501,78926, 89302,0.4628,0.06605,0.5288,0.8751,0.6901,0.7179,0.6134,0.5793,0.5489,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,4,1.102
9315,3,446234, 2,0.05056,0.8333,0.04754, 88904,16373,105278,42535,69503,81231, 92926,0.4310,0.07937,0.5104,0.8445,0.6764,0.7123,0.6024,0.5645,0.5312,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,4,1.102
9315,4,457507, 2,0.05056,0.8333,0.06505, 80334,16922, 97256,41772,68098,77639, 90153,0.4095,0.08626,0.4958,0.8260,0.6579,0.6995,0.5882,0.5561,0.5190,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,4,1.102
9315,5,415143, 2,0.05056,0.8333,0.14178, 76789,15881, 92670,38993,61663,71035, 80857,0.4249,0.08788,0.5128,0.8286,0.6632,0.7039,0.6005,0.5661,0.5340,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,4,1.102
9317,1,445670, 2,0.05017,0.8519,0.18130, 82665,17049, 99714,41357,65864,75807, 86291,0.4266,0.08798,0.5146,0.8290,0.6665,0.7068,0.6022,0.5681,0.5361,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,1,0,3,1.102
9317,2,444505, 2,0.05017,0.8519,0.23372, 87068,15525,102593,43536,69563,80001, 91679,0.4296,0.07660,0.5062,0.8487,0.6667,0.7021,0.5959,0.5619,0.5281,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,1,0,3,1.102
9317,3,457507, 2,0.05017,0.8519,0.06505, 80334,16922, 97256,41772,68098,77639, 90153,0.4095,0.08626,0.4958,0.8260,0.6579,0.6995,0.5882,0.5561,0.5190,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,1,0,3,1.102
9317,4,423247, 2,0.05017,0.8519,0.05148, 85394,15423,100817,40996,66328,77694, 88941,0.4326,0.07813,0.5107,0.8471,0.6756,0.7109,0.6032,0.5648,0.5313,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,1,0,3,1.102
9317,5,415314, 2,0.05017,0.8519,0.11618, 95105,13574,108680,42713,68501,78926, 89302,0.4628,0.06605,0.5288,0.8751,0.6901,0.7179,0.6134,0.5793,0.5489,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,1,0,3,1.102
9319,1,430593, 2,0.06792,0.8519,0.04555, 86645,15264,101909,42167,67532,79346, 90821,0.4321,0.07612,0.5082,0.8503,0.6727,0.7073,0.6015,0.5622,0.5288,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,1,0,3,1.125
9319,2,466945, 2,0.06792,0.8519,0.06702,108456,16761,125217,46793,75999,87166, 98652,0.4666,0.07210,0.5387,0.8662,0.6986,0.7280,0.6223,0.5896,0.5593,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,1,0,3,1.125
9319,3,415143, 2,0.06792,0.8519,0.14178, 76789,15881, 92670,38993,61663,71035, 80857,0.4249,0.08788,0.5128,0.8286,0.6632,0.7039,0.6005,0.5661,0.5340,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,1,0,3,1.125
9319,4,446671, 2,0.06792,0.8519,0.13966, 76570,15782, 92352,40871,66637,75989, 88208,0.4051,0.08350,0.4886,0.8291,0.6520,0.6932,0.5809,0.5486,0.5115,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,1,0,3,1.125
9319,5,426891, 2,0.06792,0.8519,0.22666, 82105,14805, 96910,41550,66523,76531, 87829,0.4258,0.07678,0.5026,0.8473,0.6640,0.6999,0.5930,0.5587,0.5246,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,1,0,3,1.125
9324,1,466523, 2,0.06695,0.8102,0.13966,106157,15632,121789,46615,75199,88059, 99560,0.4623,0.06808,0.5304,0.8717,0.6949,0.7232,0.6183,0.5804,0.5502,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1, 0.1, 0.1, 0.1, 0.1,0,0,4,1.119
9324,2,422205, 2,0.06695,0.8102,0.04758, 82841,15431, 98273,41466,65810,76122, 87810,0.4267,0.07949,0.5062,0.8430,0.6664,0.7033,0.5989,0.5635,0.5281,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1, 0.1, 0.1, 0.1, 0.1,0,0,4,1.119
9324,3,436450, 2,0.06695,0.8102,0.10899, 94255,16658,110913,42812,67768,77703, 88166,0.4551,0.08044,0.5356,0.8499,0.6877,0.7215,0.6207,0.5880,0.5571,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1, 0.1, 0.1, 0.1, 0.1,0,0,4,1.119
9324,4,444186, 2,0.06695,0.8102,0.06369, 78761,16506, 95267,40888,67069,76362, 88572,0.4093,0.08578,0.4951,0.8268,0.6583,0.6997,0.5869,0.5551,0.5182,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1, 0.1, 0.1, 0.1, 0.1,0,0,4,1.119
9324,5,416879, 2,0.06695,0.8102,0.10362, 68551,14267, 82818,38592,62509,71821, 82258,0.3979,0.08281,0.4807,0.8278,0.6398,0.6821,0.5699,0.5356,0.5017,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1, 0.1, 0.1, 0.1, 0.1,0,0,4,1.119
9333,1,445670, 2,0.03432,0.8380,0.18130, 82665,17049, 99714,41357,65864,75807, 86291,0.4266,0.08798,0.5146,0.8290,0.6665,0.7068,0.6022,0.5681,0.5361,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,0,0,3,1.062
9333,2,448226, 2,0.03432,0.8380,0.23739, 80139,14781, 94920,42032,68483,78340, 90564,0.4139,0.07634,0.4902,0.8443,0.6560,0.6931,0.5809,0.5478,0.5117,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,0,0,3,1.062
9333,3,441501, 2,0.03432,0.8380,0.11159, 82186,16373, 98560,43114,68078,78262, 90236,0.4161,0.08291,0.4991,0.8339,0.6559,0.6957,0.5915,0.5574,0.5220,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,0,0,3,1.062
9333,4,428603, 2,0.03432,0.8380,0.07675, 99378,14909,114287,42843,69314,79557, 90001,0.4686,0.07030,0.5389,0.8696,0.6988,0.7274,0.6225,0.5896,0.5594,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,0,0,3,1.062
9333,5,422243, 2,0.03432,0.8380,0.04564, 86198,15380,101578,41027,66615,78101, 89274,0.4341,0.07746,0.5116,0.8486,0.6775,0.7123,0.6039,0.5653,0.5322,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,0,0,3,1.062
9334,1,462424, 2,0.05758,0.8426,0.14759,104918,15424,120342,46241,74639,87389, 98794,0.4615,0.06784,0.5293,0.8719,0.6941,0.7224,0.6172,0.5793,0.5492,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,2,1.112
9334,2,431373, 2,0.05758,0.8426,0.07427, 74272,17063, 91335,38469,63206,72321, 84109,0.4045,0.09293,0.4974,0.8132,0.6588,0.7036,0.5910,0.5581,0.5206,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,2,1.112
9334,3,415999, 2,0.05758,0.8426,0.12415, 85054,15653,100708,39634,62002,71380, 81119,0.4489,0.08262,0.5316,0.8446,0.6821,0.7176,0.6190,0.5852,0.5539,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,2,1.112
9334,4,415880, 2,0.05758,0.8426,0.27422, 73938,13003, 86941,40628,66086,75302, 85952,0.4103,0.07216,0.4825,0.8505,0.6454,0.6815,0.5681,0.5359,0.5029,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,2,1.112
9334,5,460567, 2,0.05758,0.8426,0.04042, 92383,17351,109734,45402,72422,83676, 96392,0.4298,0.08072,0.5105,0.8419,0.6705,0.7074,0.6024,0.5674,0.5324,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,2,1.112
9335,1,462424, 2,0.05758,0.8426,0.14759,104918,15424,120342,46241,74639,87389, 98794,0.4615,0.06784,0.5293,0.8719,0.6941,0.7224,0.6172,0.5793,0.5492,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,2,1.112
9335,2,431373, 2,0.05758,0.8426,0.07427, 74272,17063, 91335,38469,63206,72321, 84109,0.4045,0.09293,0.4974,0.8132,0.6588,0.7036,0.5910,0.5581,0.5206,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,2,1.112
9335,3,415999, 2,0.05758,0.8426,0.12415, 85054,15653,100708,39634,62002,71380, 81119,0.4489,0.08262,0.5316,0.8446,0.6821,0.7176,0.6190,0.5852,0.5539,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,2,1.112
9335,4,415880, 2,0.05758,0.8426,0.27422, 73938,13003, 86941,40628,66086,75302, 85952,0.4103,0.07216,0.4825,0.8505,0.6454,0.6815,0.5681,0.5359,0.5029,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,2,1.112
9335,5,460567, 2,0.05758,0.8426,0.04042, 92383,17351,109734,45402,72422,83676, 96392,0.4298,0.08072,0.5105,0.8419,0.6705,0.7074,0.6024,0.5674,0.5324,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,2,1.112
9339,1,432682, 2,0.05323,0.8472,0.06959,100153,15049,115202,43232,69947,80282, 90836,0.4682,0.07035,0.5385,0.8694,0.6985,0.7271,0.6222,0.5893,0.5591,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.111
9339,2,422908, 2,0.05323,0.8472,0.04901, 84960,14910, 99870,41386,66337,77934, 89194,0.4320,0.07581,0.5078,0.8508,0.6724,0.7070,0.6009,0.5617,0.5282,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.111
9339,3,414530, 2,0.05323,0.8472,0.12849, 82428,14892, 97320,40824,65385,75260, 86343,0.4301,0.07770,0.5078,0.8470,0.6688,0.7045,0.5981,0.5639,0.5299,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.111
9339,4,455599, 2,0.05323,0.8472,0.16107, 85942,17416,103358,42562,67709,77866, 88515,0.4302,0.08717,0.5173,0.8315,0.6688,0.7083,0.6042,0.5703,0.5387,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.111
9339,5,460524, 2,0.05323,0.8472,0.14858, 77083,16226, 93309,42370,68977,78726, 91478,0.3984,0.08386,0.4822,0.8261,0.6453,0.6877,0.5750,0.5424,0.5050,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.111
9340,1,455114, 2,0.05692,0.8333,0.18584, 91964,15592,107555,43938,70196,80539, 91009,0.4459,0.07559,0.5214,0.8551,0.6767,0.7100,0.6051,0.5718,0.5417,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1, 0.1, 0.1, 0.1, 0.1,0,0,3,1.118
9340,2,431373, 2,0.05692,0.8333,0.07427, 74272,17063, 91335,38469,63206,72321, 84109,0.4045,0.09293,0.4974,0.8132,0.6588,0.7036,0.5910,0.5581,0.5206,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1, 0.1, 0.1, 0.1, 0.1,0,0,3,1.118
9340,3,461195, 2,0.05692,0.8333,0.22979, 83831,16841,100672,44258,70124,80587, 93005,0.4135,0.08306,0.4965,0.8327,0.6545,0.6946,0.5894,0.5554,0.5198,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1, 0.1, 0.1, 0.1, 0.1,0,0,3,1.118
9340,4,426200, 2,0.05692,0.8333,0.06002, 86711,15206,101917,42193,68475,78639, 90192,0.4333,0.07598,0.5092,0.8509,0.6727,0.7072,0.5981,0.5645,0.5305,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1, 0.1, 0.1, 0.1, 0.1,0,0,3,1.118
9340,5,412361, 2,0.05692,0.8333,0.13497, 93788,13792,107580,41516,66355,77981, 88051,0.4625,0.06801,0.5305,0.8718,0.6932,0.7216,0.6185,0.5798,0.5499,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1, 0.1, 0.1, 0.1, 0.1,0,0,3,1.118
9344,1,411574, 2,0.05872,0.8380,0.14038, 94764,13947,108711,41933,67859,77961, 88214,0.4636,0.06823,0.5318,0.8717,0.6932,0.7216,0.6157,0.5824,0.5520,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.116
9344,2,431373, 2,0.05872,0.8380,0.07427, 74272,17063, 91335,38469,63206,72321, 84109,0.4045,0.09293,0.4974,0.8132,0.6588,0.7036,0.5910,0.5581,0.5206,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.116
9344,3,426987, 2,0.05872,0.8380,0.04361, 85735,15050,100785,41775,66970,78659, 90029,0.4319,0.07581,0.5077,0.8507,0.6724,0.7070,0.6008,0.5617,0.5282,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.116
9344,4,456960, 2,0.05872,0.8380,0.11490, 84308,16617,100924,43914,69456,79795, 91975,0.4177,0.08233,0.5001,0.8354,0.6575,0.6968,0.5924,0.5585,0.5232,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.116
9344,5,459349, 2,0.05872,0.8380,0.13871, 91487,15816,107303,44282,70864,81331, 92038,0.4416,0.07634,0.5179,0.8526,0.6739,0.7079,0.6023,0.5688,0.5383,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.116
9348,1,466398, 2,0.06667,0.8333,0.11523, 75562,17479, 93041,41608,67943,77991, 90650,0.3928,0.09086,0.4837,0.8121,0.6449,0.6910,0.5780,0.5440,0.5065,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1,-0.1,-0.1,1,0,3,1.119
9348,2,452382, 2,0.06667,0.8333,0.15506, 96145,16731,112876,44850,70153,80527, 91482,0.4523,0.07871,0.5310,0.8518,0.6819,0.7157,0.6167,0.5836,0.5523,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1,-0.1,-0.1,1,0,3,1.119
9348,3,428305, 2,0.06667,0.8333,0.08726, 92286,15590,107876,41647,68861,78943, 90183,0.4477,0.07564,0.5234,0.8555,0.6891,0.7215,0.6104,0.5774,0.5447,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1,-0.1,-0.1,1,0,3,1.119
9348,4,422541, 2,0.06667,0.8333,0.05872, 93289,14700,107989,42223,67068,78715, 89092,0.4561,0.07187,0.5280,0.8639,0.6884,0.7189,0.6169,0.5784,0.5480,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1,-0.1,-0.1,1,0,3,1.119
9348,5,416617, 2,0.06667,0.8333,0.24112, 73282,13994, 87277,40045,64330,73891, 84959,0.4072,0.07776,0.4849,0.8397,0.6467,0.6855,0.5757,0.5415,0.5067,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1,-0.1,-0.1,1,0,3,1.119
9353,1,431373, 2,0.05924,0.8565,0.07427, 74272,17063, 91335,38469,63206,72321, 84109,0.4045,0.09293,0.4974,0.8132,0.6588,0.7036,0.5910,0.5581,0.5206,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1, 0.1,-0.1, 0.1, 0.1,1,0,2,1.114
9353,2,453157, 2,0.05924,0.8565,0.19345, 80788,15392, 96180,44174,70903,81274, 93335,0.4082,0.07777,0.4860,0.8400,0.6465,0.6853,0.5756,0.5420,0.5075,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1, 0.1,-0.1, 0.1, 0.1,1,0,2,1.114
9353,3,415653, 2,0.05924,0.8565,0.12279, 95539,14087,109626,42322,68493,78686, 89049,0.4633,0.06831,0.5316,0.8715,0.6930,0.7215,0.6155,0.5821,0.5518,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1, 0.1,-0.1, 0.1, 0.1,1,0,2,1.114
9353,4,422908, 2,0.05924,0.8565,0.04901, 84960,14910, 99870,41386,66337,77934, 89194,0.4320,0.07581,0.5078,0.8508,0.6724,0.7070,0.6009,0.5617,0.5282,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1, 0.1,-0.1, 0.1, 0.1,1,0,2,1.114
9353,5,463152, 2,0.05924,0.8565,0.13964, 95006,17041,112047,44022,69417,79853, 90679,0.4501,0.08073,0.5308,0.8479,0.6834,0.7179,0.6175,0.5839,0.5527,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1, 0.1,-0.1, 0.1, 0.1,1,0,2,1.114
