draw,district,total_pop,chain,plan_dev,comp_edge,comp_polsby,nv_ldp,nv_komei,nv_ruling,nv_cdp,nv_opp_coalition_4,nv_opp_coalition_5,nv_opp_all,ldp_share,komei_share,ruling_share,ldp_v_komei,ldp_v_cdp,ruling_v_cdp,ruling_v_opp_coalition_4,ruling_v_opp_coalition_5,ruling_v_opp_all,seats_ldp_v_cdp,seats_ruling_v_cdp,seats_ruling_v_opp_coalition_4,seats_ruling_v_opp_coalition_5,seats_ruling_v_opp_all,egap_ldp_v_cdp,egap_ruling_v_cdp,egap_ruling_v_opp_coalition_4,egap_ruling_v_opp_coalition_5,egap_ruling_v_opp_all,pbias_ldp_v_cdp,pbias_ruling_v_cdp,pbias_ruling_v_opp_coalition_4,pbias_ruling_v_opp_coalition_5,pbias_ruling_v_opp_all,mun_split,gun_split,koiki_split,max_to_min
23058,4,325057, 3,0.2876,0.8274,0.06264,47520,14076, 61596,19880,31802,43202,53624,0.3916,0.1160,0.5076,0.7715,0.7051,0.7560,0.6595,0.5878,0.5346,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,2,0,1,1.726
23058,5,465856, 3,0.2876,0.8274,0.26526,75485,23314, 98798,27870,45870,59120,75558,0.4122,0.1273,0.5395,0.7641,0.7304,0.7800,0.6830,0.6256,0.5667,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,2,0,1,1.726
23069,1,344100, 3,0.2876,0.7976,0.13747,58027,15798, 73826,21701,34513,47107,59346,0.4159,0.1132,0.5291,0.7861,0.7278,0.7729,0.6815,0.6105,0.5544,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1,-0.1,-0.1,-0.1,-0.1,3,0,1,1.743
23069,2,270120, 3,0.2876,0.7976,0.21558,40072,14412, 54484,13340,25123,31306,39862,0.4024,0.1447,0.5472,0.7355,0.7502,0.8033,0.6844,0.6351,0.5775,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1,-0.1,-0.1,-0.1,-0.1,3,0,1,1.743
23069,3,466299, 3,0.2876,0.7976,0.19787,65279,18521, 83800,28982,47116,62510,79663,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1,-0.1,-0.1,-0.1,-0.1,3,0,1,1.743
23069,4,344498, 3,0.2876,0.7976,0.16791,53064,17325, 70389,20697,34208,42795,54027,0.4057,0.1325,0.5381,0.7539,0.7194,0.7728,0.6730,0.6219,0.5658,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1,-0.1,-0.1,-0.1,-0.1,3,0,1,1.743
23069,5,470721, 3,0.2876,0.7976,0.06213,70635,21357, 91992,29056,47380,61038,75350,0.4018,0.1215,0.5233,0.7679,0.7086,0.7600,0.6601,0.6011,0.5497,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1,-0.1,-0.1,-0.1,-0.1,3,0,1,1.743
23079,1,254092, 3,0.3298,0.8155,0.38299,39334,13522, 52856,14070,23773,29655,38082,0.4108,0.1412,0.5520,0.7442,0.7366,0.7898,0.6898,0.6406,0.5812,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1, 0.1, 0.1,2,0,0,1.903
23079,2,288589, 3,0.3298,0.8155,0.12341,48766,13421, 62186,19510,31029,40401,50744,0.4129,0.1136,0.5265,0.7842,0.7143,0.7612,0.6672,0.6062,0.5507,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1, 0.1, 0.1,2,0,0,1.903
23079,3,483589, 3,0.3298,0.8155,0.12225,73727,24217, 97944,26516,46428,58490,73216,0.4095,0.1345,0.5440,0.7528,0.7355,0.7870,0.6784,0.6261,0.5722,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1, 0.1, 0.1,2,0,0,1.903
23079,4,403169, 3,0.3298,0.8155,0.04575,59972,17734, 77706,24699,39994,53701,66544,0.3952,0.1168,0.5120,0.7718,0.7083,0.7588,0.6602,0.5913,0.5387,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1, 0.1, 0.1,2,0,0,1.903
23079,5,466299, 3,0.3298,0.8155,0.19787,65279,18521, 83800,28982,47116,62510,79663,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1, 0.1, 0.1,2,0,0,1.903
23083,1,283947, 3,0.2511,0.7857,0.16450,45416,12988, 58404,19548,30363,38593,48231,0.4066,0.1163,0.5229,0.7776,0.6991,0.7493,0.6580,0.6021,0.5477,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,1,1.652
23083,2,351395, 3,0.2511,0.7857,0.21785,57601,18099, 75700,20590,34191,43535,55504,0.4181,0.1314,0.5494,0.7609,0.7367,0.7862,0.6889,0.6349,0.5770,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,1,1.652
23083,3,466299, 3,0.2511,0.7857,0.19787,65279,18521, 83800,28982,47116,62510,79663,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,1,1.652
23083,4,325057, 3,0.2511,0.7857,0.06264,47520,14076, 61596,19880,31802,43202,53624,0.3916,0.1160,0.5076,0.7715,0.7051,0.7560,0.6595,0.5878,0.5346,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,1,1.652
23083,5,469040, 3,0.2511,0.7857,0.08147,71263,23729, 94991,24777,44869,56916,71226,0.4075,0.1357,0.5431,0.7502,0.7420,0.7931,0.6792,0.6253,0.5715,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,1,1.652
23091,1,254092, 3,0.3298,0.8393,0.38299,39334,13522, 52856,14070,23773,29655,38082,0.4108,0.1412,0.5520,0.7442,0.7366,0.7898,0.6898,0.6406,0.5812,5,5,5,5,5,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1, 0.1,-0.1,1,0,0,1.835
23091,2,466299, 3,0.3298,0.8393,0.19787,65279,18521, 83800,28982,47116,62510,79663,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,5,5,5,5,5,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1, 0.1,-0.1,1,0,0,1.835
23091,3,465287, 3,0.3298,0.8393,0.04706,69315,21006, 90321,27877,46292,61475,75863,0.3968,0.1203,0.5171,0.7675,0.7132,0.7642,0.6612,0.5950,0.5435,5,5,5,5,5,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1, 0.1,-0.1,1,0,0,1.835
23091,4,363633, 3,0.3298,0.8393,0.11885,60697,16573, 77270,23846,37849,49783,62366,0.4152,0.1134,0.5285,0.7856,0.7180,0.7642,0.6712,0.6082,0.5534,5,5,5,5,5,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1, 0.1,-0.1,1,0,0,1.835
23091,5,346427, 3,0.3298,0.8393,0.20124,52453,17791, 70244,19003,33310,41333,52275,0.4063,0.1378,0.5442,0.7467,0.7341,0.7871,0.6783,0.6296,0.5733,5,5,5,5,5,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1, 0.1,-0.1,1,0,0,1.835
23104,1,283947, 3,0.2511,0.7798,0.16450,45416,12988, 58404,19548,30363,38593,48231,0.4066,0.1163,0.5229,0.7776,0.6991,0.7493,0.6580,0.6021,0.5477,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,0,1.642
23104,2,351395, 3,0.2511,0.7798,0.21785,57601,18099, 75700,20590,34191,43535,55504,0.4181,0.1314,0.5494,0.7609,0.7367,0.7862,0.6889,0.6349,0.5770,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,0,1.642
23104,3,466299, 3,0.2511,0.7798,0.19787,65279,18521, 83800,28982,47116,62510,79663,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,0,1.642
23104,4,388616, 3,0.2511,0.7798,0.05545,57715,17052, 74767,23902,38602,51880,64322,0.3943,0.1165,0.5108,0.7720,0.7072,0.7578,0.6595,0.5904,0.5376,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,0,1.642
23104,5,405481, 3,0.2511,0.7798,0.13799,61067,20753, 81820,20755,38068,48238,60529,0.4074,0.1385,0.5459,0.7464,0.7464,0.7977,0.6825,0.6291,0.5748,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,0,1.642
23129,1,466299, 3,0.2299,0.8036,0.19787,65279,18521, 83800,28982,47116,62510,79663,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1,-0.1,-0.1,2,0,2,1.549
23129,2,352501, 3,0.2299,0.8036,0.15076,59471,16832, 76303,21883,35480,46100,58739,0.4201,0.1189,0.5390,0.7795,0.7311,0.7772,0.6826,0.6234,0.5650,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1,-0.1,-0.1,2,0,2,1.549
23129,3,300936, 3,0.2299,0.8036,0.16125,46352,15103, 61455,19246,30805,38291,47758,0.4044,0.1318,0.5362,0.7542,0.7066,0.7615,0.6661,0.6161,0.5627,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1,-0.1,-0.1,2,0,2,1.549
23129,4,325057, 3,0.2299,0.8036,0.06264,47520,14076, 61596,19880,31802,43202,53624,0.3916,0.1160,0.5076,0.7715,0.7051,0.7560,0.6595,0.5878,0.5346,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1,-0.1,-0.1,2,0,2,1.549
23129,5,450945, 3,0.2299,0.8036,0.07225,68456,22881, 91337,23786,43138,54653,68463,0.4071,0.1361,0.5431,0.7495,0.7421,0.7934,0.6792,0.6256,0.5716,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1,-0.1,-0.1,2,0,2,1.549
23141,1,282841, 3,0.2553,0.8155,0.19847,43546,14255, 57801,18255,29074,36028,44996,0.4036,0.1321,0.5357,0.7534,0.7046,0.7600,0.6653,0.6160,0.5623,5,5,5,5,5,-0.06765,0.03399,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,2,0,1,1.683
23141,2,417914, 3,0.2553,0.8155,0.15020,70054,19602, 89657,25621,41326,54192,68715,0.4218,0.1180,0.5399,0.7814,0.7323,0.7778,0.6845,0.6233,0.5661,5,5,5,5,5,-0.06765,0.03399,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,2,0,1,1.683
23141,3,475930, 3,0.2553,0.8155,0.18707,66627,18904, 85531,29581,48089,63801,81309,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,5,5,5,5,5,-0.06765,0.03399,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,2,0,1,1.683
23141,4,434380, 3,0.2553,0.8155,0.04698,64521,19558, 84080,26184,43336,57609,71144,0.3954,0.1199,0.5153,0.7674,0.7114,0.7626,0.6599,0.5934,0.5417,5,5,5,5,5,-0.06765,0.03399,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,2,0,1,1.683
23141,5,284673, 3,0.2553,0.8155,0.16806,42329,15094, 57423,14138,26514,33126,42084,0.4032,0.1438,0.5470,0.7372,0.7496,0.8025,0.6841,0.6342,0.5771,5,5,5,5,5,-0.06765,0.03399,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,2,0,1,1.683
23142,1,282841, 3,0.2553,0.8155,0.19847,43546,14255, 57801,18255,29074,36028,44996,0.4036,0.1321,0.5357,0.7534,0.7046,0.7600,0.6653,0.6160,0.5623,5,5,5,5,5,-0.06765,0.03399,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,2,0,1,1.683
23142,2,417914, 3,0.2553,0.8155,0.15020,70054,19602, 89657,25621,41326,54192,68715,0.4218,0.1180,0.5399,0.7814,0.7323,0.7778,0.6845,0.6233,0.5661,5,5,5,5,5,-0.06765,0.03399,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,2,0,1,1.683
23142,3,475930, 3,0.2553,0.8155,0.18707,66627,18904, 85531,29581,48089,63801,81309,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,5,5,5,5,5,-0.06765,0.03399,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,2,0,1,1.683
23142,4,434380, 3,0.2553,0.8155,0.04698,64521,19558, 84080,26184,43336,57609,71144,0.3954,0.1199,0.5153,0.7674,0.7114,0.7626,0.6599,0.5934,0.5417,5,5,5,5,5,-0.06765,0.03399,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,2,0,1,1.683
23142,5,284673, 3,0.2553,0.8155,0.16806,42329,15094, 57423,14138,26514,33126,42084,0.4032,0.1438,0.5470,0.7372,0.7496,0.8025,0.6841,0.6342,0.5771,5,5,5,5,5,-0.06765,0.03399,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,2,0,1,1.683
23150,1,466299, 3,0.2299,0.7917,0.19787,65279,18521, 83800,28982,47116,62510,79663,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,2,0,1,1.514
23150,2,327296, 3,0.2299,0.7917,0.15853,49769,16021, 65790,21018,33566,41988,52591,0.4002,0.1288,0.5290,0.7565,0.7031,0.7579,0.6622,0.6104,0.5558,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,2,0,1,1.514
23150,3,308046, 3,0.2299,0.7917,0.19142,53247,15067, 68314,19120,30988,40141,51144,0.4257,0.1205,0.5461,0.7795,0.7358,0.7814,0.6880,0.6299,0.5719,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,2,0,1,1.514
23150,4,393203, 3,0.2299,0.7917,0.10371,59163,20178, 79341,20083,36894,46702,58654,0.4071,0.1389,0.5460,0.7457,0.7466,0.7980,0.6826,0.6295,0.5750,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,2,0,1,1.514
23150,5,400894, 3,0.2299,0.7917,0.04594,59619,17627, 77246,24574,39777,53416,66196,0.3950,0.1168,0.5118,0.7718,0.7081,0.7587,0.6601,0.5912,0.5385,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,2,0,1,1.514
23152,1,254092, 3,0.3298,0.8036,0.38299,39334,13522, 52856,14070,23773,29655,38082,0.4108,0.1412,0.5520,0.7442,0.7366,0.7898,0.6898,0.6406,0.5812,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1, 0.1,-0.1,1,0,0,1.960
23152,2,278958, 3,0.3298,0.8036,0.12807,47417,13038, 60455,18911,30056,39110,49099,0.4140,0.1138,0.5278,0.7844,0.7149,0.7618,0.6680,0.6072,0.5518,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1, 0.1,-0.1,1,0,0,1.960
23152,3,475930, 3,0.3298,0.8036,0.18707,66627,18904, 85531,29581,48089,63801,81309,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1, 0.1,-0.1,1,0,0,1.960
23152,4,388616, 3,0.3298,0.8036,0.05545,57715,17052, 74767,23902,38602,51880,64322,0.3943,0.1165,0.5108,0.7720,0.7072,0.7578,0.6595,0.5904,0.5376,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1, 0.1,-0.1,1,0,0,1.960
23152,5,498142, 3,0.3298,0.8036,0.11078,75984,24898,100883,27314,47819,60310,75438,0.4097,0.1342,0.5439,0.7532,0.7356,0.7870,0.6784,0.6259,0.5722,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1, 0.1,-0.1,1,0,0,1.960
23169,1,254092, 3,0.3298,0.8393,0.38299,39334,13522, 52856,14070,23773,29655,38082,0.4108,0.1412,0.5520,0.7442,0.7366,0.7898,0.6898,0.6406,0.5812,5,5,5,5,5,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1, 0.1,-0.1,1,0,0,1.835
23169,2,466299, 3,0.3298,0.8393,0.19787,65279,18521, 83800,28982,47116,62510,79663,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,5,5,5,5,5,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1, 0.1,-0.1,1,0,0,1.835
23169,3,465287, 3,0.3298,0.8393,0.04706,69315,21006, 90321,27877,46292,61475,75863,0.3968,0.1203,0.5171,0.7675,0.7132,0.7642,0.6612,0.5950,0.5435,5,5,5,5,5,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1, 0.1,-0.1,1,0,0,1.835
23169,4,363633, 3,0.3298,0.8393,0.11885,60697,16573, 77270,23846,37849,49783,62366,0.4152,0.1134,0.5285,0.7856,0.7180,0.7642,0.6712,0.6082,0.5534,5,5,5,5,5,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1, 0.1,-0.1,1,0,0,1.835
23169,5,346427, 3,0.3298,0.8393,0.20124,52453,17791, 70244,19003,33310,41333,52275,0.4063,0.1378,0.5442,0.7467,0.7341,0.7871,0.6783,0.6296,0.5733,5,5,5,5,5,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1, 0.1,-0.1,1,0,0,1.835
23171,1,388616, 3,0.2299,0.8095,0.05545,57715,17052, 74767,23902,38602,51880,64322,0.3943,0.1165,0.5108,0.7720,0.7072,0.7578,0.6595,0.5904,0.5376,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1,-0.1,-0.1,2,0,1,1.492
23171,2,466299, 3,0.2299,0.8095,0.19787,65279,18521, 83800,28982,47116,62510,79663,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1,-0.1,-0.1,2,0,1,1.492
23171,3,312621, 3,0.2299,0.8095,0.16298,46664,16403, 63067,15669,29187,36622,46351,0.4045,0.1422,0.5467,0.7399,0.7486,0.8010,0.6836,0.6326,0.5764,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1,-0.1,-0.1,2,0,1,1.492
23171,4,375701, 3,0.2299,0.8095,0.14269,57949,18605, 76554,23341,37955,47643,59173,0.4069,0.1307,0.5376,0.7570,0.7129,0.7664,0.6685,0.6164,0.5640,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1,-0.1,-0.1,2,0,1,1.492
23171,5,352501, 3,0.2299,0.8095,0.15076,59471,16832, 76303,21883,35480,46100,58739,0.4201,0.1189,0.5390,0.7795,0.7311,0.7772,0.6826,0.6234,0.5650,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1,-0.1,-0.1,2,0,1,1.492
23173,1,282841, 3,0.3217,0.8095,0.19847,43546,14255, 57801,18255,29074,36028,44996,0.4036,0.1321,0.5357,0.7534,0.7046,0.7600,0.6653,0.6160,0.5623,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,1,0,2,1.772
23173,2,317677, 3,0.3217,0.8095,0.16521,54596,15449, 70045,19719,31961,41432,52790,0.4244,0.1201,0.5444,0.7795,0.7347,0.7804,0.6867,0.6283,0.5703,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,1,0,2,1.772
23173,3,501123, 3,0.3217,0.8095,0.25996,70154,19904, 90058,31146,50635,67178,85613,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,1,0,2,1.772
23173,4,325057, 3,0.3217,0.8095,0.06264,47520,14076, 61596,19880,31802,43202,53624,0.3916,0.1160,0.5076,0.7715,0.7051,0.7560,0.6595,0.5878,0.5346,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,1,0,2,1.772
23173,5,469040, 3,0.3217,0.8095,0.08147,71263,23729, 94991,24777,44869,56916,71226,0.4075,0.1357,0.5431,0.7502,0.7420,0.7931,0.6792,0.6253,0.5715,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,1,0,2,1.772
23182,1,388616, 3,0.3298,0.8214,0.05545,57715,17052, 74767,23902,38602,51880,64322,0.3943,0.1165,0.5108,0.7720,0.7072,0.7578,0.6595,0.5904,0.5376,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1, 0.1, 0.1,1,0,0,1.960
23182,2,254092, 3,0.3298,0.8214,0.38299,39334,13522, 52856,14070,23773,29655,38082,0.4108,0.1412,0.5520,0.7442,0.7366,0.7898,0.6898,0.6406,0.5812,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1, 0.1, 0.1,1,0,0,1.960
23182,3,466299, 3,0.3298,0.8214,0.19787,65279,18521, 83800,28982,47116,62510,79663,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1, 0.1, 0.1,1,0,0,1.960
23182,4,288589, 3,0.3298,0.8214,0.12341,48766,13421, 62186,19510,31029,40401,50744,0.4129,0.1136,0.5265,0.7842,0.7143,0.7612,0.6672,0.6062,0.5507,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1, 0.1, 0.1,1,0,0,1.960
23182,5,498142, 3,0.3298,0.8214,0.11078,75984,24898,100883,27314,47819,60310,75438,0.4097,0.1342,0.5439,0.7532,0.7356,0.7870,0.6784,0.6259,0.5722,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1, 0.1, 0.1,1,0,0,1.960
23196,1,313572, 3,0.3298,0.8214,0.05306,45784,13899, 59683,19566,31783,42498,52700,0.3871,0.1175,0.5046,0.7671,0.7006,0.7531,0.6525,0.5841,0.5311,5,5,5,5,5,-0.06765,0.03399,-0.1692,-0.2905,-0.403,-0.1, 0.1,-0.1,-0.1,-0.1,1,0,0,1.960
23196,2,254092, 3,0.3298,0.8214,0.38299,39334,13522, 52856,14070,23773,29655,38082,0.4108,0.1412,0.5520,0.7442,0.7366,0.7898,0.6898,0.6406,0.5812,5,5,5,5,5,-0.06765,0.03399,-0.1692,-0.2905,-0.403,-0.1, 0.1,-0.1,-0.1,-0.1,1,0,0,1.960
23196,3,466299, 3,0.3298,0.8214,0.19787,65279,18521, 83800,28982,47116,62510,79663,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,5,5,5,5,5,-0.06765,0.03399,-0.1692,-0.2905,-0.403,-0.1, 0.1,-0.1,-0.1,-0.1,1,0,0,1.960
23196,4,363633, 3,0.3298,0.8214,0.11885,60697,16573, 77270,23846,37849,49783,62366,0.4152,0.1134,0.5285,0.7856,0.7180,0.7642,0.6712,0.6082,0.5534,5,5,5,5,5,-0.06765,0.03399,-0.1692,-0.2905,-0.403,-0.1, 0.1,-0.1,-0.1,-0.1,1,0,0,1.960
23196,5,498142, 3,0.3298,0.8214,0.11078,75984,24898,100883,27314,47819,60310,75438,0.4097,0.1342,0.5439,0.7532,0.7356,0.7870,0.6784,0.6259,0.5722,5,5,5,5,5,-0.06765,0.03399,-0.1692,-0.2905,-0.403,-0.1, 0.1,-0.1,-0.1,-0.1,1,0,0,1.960
23197,1,313572, 3,0.3298,0.8214,0.05306,45784,13899, 59683,19566,31783,42498,52700,0.3871,0.1175,0.5046,0.7671,0.7006,0.7531,0.6525,0.5841,0.5311,5,5,5,5,5,-0.06765,0.03399,-0.1692,-0.2905,-0.403,-0.1, 0.1,-0.1,-0.1,-0.1,1,0,0,1.960
23197,2,254092, 3,0.3298,0.8214,0.38299,39334,13522, 52856,14070,23773,29655,38082,0.4108,0.1412,0.5520,0.7442,0.7366,0.7898,0.6898,0.6406,0.5812,5,5,5,5,5,-0.06765,0.03399,-0.1692,-0.2905,-0.403,-0.1, 0.1,-0.1,-0.1,-0.1,1,0,0,1.960
23197,3,466299, 3,0.3298,0.8214,0.19787,65279,18521, 83800,28982,47116,62510,79663,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,5,5,5,5,5,-0.06765,0.03399,-0.1692,-0.2905,-0.403,-0.1, 0.1,-0.1,-0.1,-0.1,1,0,0,1.960
23197,4,363633, 3,0.3298,0.8214,0.11885,60697,16573, 77270,23846,37849,49783,62366,0.4152,0.1134,0.5285,0.7856,0.7180,0.7642,0.6712,0.6082,0.5534,5,5,5,5,5,-0.06765,0.03399,-0.1692,-0.2905,-0.403,-0.1, 0.1,-0.1,-0.1,-0.1,1,0,0,1.960
