draw,district,total_pop,chain,plan_dev,comp_edge,comp_polsby,nv_ldp,nv_komei,nv_ruling,nv_cdp,nv_opp_coalition_4,nv_opp_coalition_5,nv_opp_all,ldp_share,komei_share,ruling_share,ldp_v_komei,ldp_v_cdp,ruling_v_cdp,ruling_v_opp_coalition_4,ruling_v_opp_coalition_5,ruling_v_opp_all,seats_ldp_v_cdp,seats_ruling_v_cdp,seats_ruling_v_opp_coalition_4,seats_ruling_v_opp_coalition_5,seats_ruling_v_opp_all,egap_ldp_v_cdp,egap_ruling_v_cdp,egap_ruling_v_opp_coalition_4,egap_ruling_v_opp_coalition_5,egap_ruling_v_opp_all,pbias_ldp_v_cdp,pbias_ruling_v_cdp,pbias_ruling_v_opp_coalition_4,pbias_ruling_v_opp_coalition_5,pbias_ruling_v_opp_all,max_to_min,gun_split,num_mun_split,mun_split,multi,koiki_split,valid
70782,11,417452, 4,0.3082,0.9126,0.27292, 61920,23816, 85737,47278, 79595, 91096,106318,0.3046,0.11717,0.4218,0.7222,0.5670,0.6446,0.5186,0.4848,0.4464,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1349860,0.17989,-0.08333, 0.00000,-0.08333,-0.08333, 0.00000,1.748,1,2,2,0,2,TRUE
70782,12,401842, 4,0.3082,0.9126,0.12337, 68489,23698, 92187,39558, 70292, 79577, 92499,0.3528,0.12206,0.4748,0.7430,0.6339,0.6998,0.5674,0.5367,0.4992,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1349860,0.17989,-0.08333, 0.00000,-0.08333,-0.08333, 0.00000,1.748,1,2,2,0,2,TRUE
70789, 1,325204, 4,0.3082,0.9126,0.35888, 41176,16876, 58052,25247, 50400, 58552, 69984,0.3014,0.12353,0.4249,0.7094,0.6200,0.6970,0.5353,0.4978,0.4534,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1349860,0.17989,-0.08333, 0.00000,-0.08333,-0.08333, 0.00000,1.748,1,2,2,0,2,TRUE
70789, 2,565807, 4,0.3082,0.9126,0.10896, 78787,24905,103692,50679, 93340,107725,130404,0.3149,0.09955,0.4145,0.7602,0.6087,0.6719,0.5263,0.4905,0.4429,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1349860,0.17989,-0.08333, 0.00000,-0.08333,-0.08333, 0.00000,1.748,1,2,2,0,2,TRUE
70789, 3,373124, 4,0.3082,0.9126,0.23327, 51572,19218, 70791,32266, 59327, 69238, 83216,0.3137,0.11691,0.4307,0.7286,0.6152,0.6870,0.5441,0.5056,0.4597,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1349860,0.17989,-0.08333, 0.00000,-0.08333,-0.08333, 0.00000,1.748,1,2,2,0,2,TRUE
70789, 4,393144, 4,0.3082,0.9126,0.34092, 65610,17233, 82842,40730, 66686, 75027, 91703,0.3576,0.09393,0.4516,0.7921,0.6170,0.6704,0.5540,0.5248,0.4746,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1349860,0.17989,-0.08333, 0.00000,-0.08333,-0.08333, 0.00000,1.748,1,2,2,0,2,TRUE
70789, 5,563015, 4,0.3082,0.9126,0.11798, 92010,29185,121195,46809, 81412, 92261,116957,0.3684,0.11685,0.4852,0.7592,0.6629,0.7214,0.5982,0.5678,0.5089,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1349860,0.17989,-0.08333, 0.00000,-0.08333,-0.08333, 0.00000,1.748,1,2,2,0,2,TRUE
70789, 6,323616, 4,0.3082,0.9126,0.17630, 55101,22726, 77827,37184, 58531, 66044, 75059,0.3445,0.14210,0.4866,0.7081,0.5971,0.6767,0.5708,0.5410,0.5091,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1349860,0.17989,-0.08333, 0.00000,-0.08333,-0.08333, 0.00000,1.748,1,2,2,0,2,TRUE
70789, 7,397451, 4,0.3082,0.9126,0.14621, 56797,21107, 77903,41502, 71084, 81726, 96338,0.3072,0.11416,0.4214,0.7292,0.5779,0.6525,0.5229,0.4880,0.4471,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1349860,0.17989,-0.08333, 0.00000,-0.08333,-0.08333, 0.00000,1.748,1,2,2,0,2,TRUE
70789, 8,411214, 4,0.3082,0.9126,0.10344, 63894,22523, 86417,43801, 69956, 78292, 87840,0.3498,0.12332,0.4731,0.7394,0.5933,0.6636,0.5526,0.5247,0.4959,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1349860,0.17989,-0.08333, 0.00000,-0.08333,-0.08333, 0.00000,1.748,1,2,2,0,2,TRUE
70789, 9,540895, 4,0.3082,0.9126,0.12854, 86261,27229,113491,51583, 85976, 97346,111912,0.3633,0.11468,0.4780,0.7602,0.6258,0.6875,0.5690,0.5383,0.5035,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1349860,0.17989,-0.08333, 0.00000,-0.08333,-0.08333, 0.00000,1.748,1,2,2,0,2,TRUE
70789,10,477525, 4,0.3082,0.9126,0.14400, 67091,27280, 94371,41389, 71619, 85046, 97943,0.3311,0.13464,0.4658,0.7110,0.6185,0.6952,0.5685,0.5260,0.4907,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1349860,0.17989,-0.08333, 0.00000,-0.08333,-0.08333, 0.00000,1.748,1,2,2,0,2,TRUE
70789,11,417452, 4,0.3082,0.9126,0.27292, 61920,23816, 85737,47278, 79595, 91096,106318,0.3046,0.11717,0.4218,0.7222,0.5670,0.6446,0.5186,0.4848,0.4464,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1349860,0.17989,-0.08333, 0.00000,-0.08333,-0.08333, 0.00000,1.748,1,2,2,0,2,TRUE
70789,12,401842, 4,0.3082,0.9126,0.12337, 68489,23698, 92187,39558, 70292, 79577, 92499,0.3528,0.12206,0.4748,0.7430,0.6339,0.6998,0.5674,0.5367,0.4992,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1349860,0.17989,-0.08333, 0.00000,-0.08333,-0.08333, 0.00000,1.748,1,2,2,0,2,TRUE
70794, 1,358768, 4,0.3247,0.9156,0.23229, 47531,19289, 66820,32193, 59049, 67842, 80807,0.3026,0.12279,0.4253,0.7118,0.5964,0.6751,0.5309,0.4962,0.4526,12,12,12, 7,2,-0.274,-0.1374,-0.3927,-0.0559008,0.32749, 0.08333, 0.16667, 0.08333,-0.08333, 0.00000,1.916,1,1,1,0,2,TRUE
70794, 2,321529, 4,0.3247,0.9156,0.36322, 40715,16666, 57380,24951, 49832, 57893, 69199,0.3015,0.12340,0.4249,0.7097,0.6201,0.6970,0.5352,0.4978,0.4533,12,12,12, 7,2,-0.274,-0.1374,-0.3927,-0.0559008,0.32749, 0.08333, 0.16667, 0.08333,-0.08333, 0.00000,1.916,1,1,1,0,2,TRUE
70794, 3,292062, 4,0.3247,0.9156,0.11190, 44157,16658, 60816,22296, 40852, 46092, 59826,0.3498,0.13196,0.4817,0.7261,0.6645,0.7318,0.5982,0.5689,0.5041,12,12,12, 7,2,-0.274,-0.1374,-0.3927,-0.0559008,0.32749, 0.08333, 0.16667, 0.08333,-0.08333, 0.00000,1.916,1,1,1,0,2,TRUE
70794, 4,411214, 4,0.3247,0.9156,0.10344, 63894,22523, 86417,43801, 69956, 78292, 87840,0.3498,0.12332,0.4731,0.7394,0.5933,0.6636,0.5526,0.5247,0.4959,12,12,12, 7,2,-0.274,-0.1374,-0.3927,-0.0559008,0.32749, 0.08333, 0.16667, 0.08333,-0.08333, 0.00000,1.916,1,1,1,0,2,TRUE
70794, 5,523616, 4,0.3247,0.9156,0.13591, 74420,24274, 98695,49338, 89834,103854,124997,0.3118,0.10169,0.4134,0.7541,0.6014,0.6668,0.5235,0.4873,0.4412,12,12,12, 7,2,-0.274,-0.1374,-0.3927,-0.0559008,0.32749, 0.08333, 0.16667, 0.08333,-0.08333, 0.00000,1.916,1,1,1,0,2,TRUE
70794, 6,380279, 4,0.3247,0.9156,0.12091, 48601,22295, 70897,35492, 61935, 73286, 83630,0.2990,0.13715,0.4361,0.6855,0.5780,0.6664,0.5337,0.4917,0.4588,12,12,12, 7,2,-0.274,-0.1374,-0.3927,-0.0559008,0.32749, 0.08333, 0.16667, 0.08333,-0.08333, 0.00000,1.916,1,1,1,0,2,TRUE
70794, 7,393144, 4,0.3247,0.9156,0.34092, 65610,17233, 82842,40730, 66686, 75027, 91703,0.3576,0.09393,0.4516,0.7921,0.6170,0.6704,0.5540,0.5248,0.4746,12,12,12, 7,2,-0.274,-0.1374,-0.3927,-0.0559008,0.32749, 0.08333, 0.16667, 0.08333,-0.08333, 0.00000,1.916,1,1,1,0,2,TRUE
70794, 8,479670, 4,0.3247,0.9156,0.19718, 73257,23297, 96553,46593, 77409, 87587,100582,0.3525,0.11209,0.4646,0.7588,0.6113,0.6745,0.5550,0.5244,0.4898,12,12,12, 7,2,-0.274,-0.1374,-0.3927,-0.0559008,0.32749, 0.08333, 0.16667, 0.08333,-0.08333, 0.00000,1.916,1,1,1,0,2,TRUE
70794, 9,554975, 4,0.3247,0.9156,0.12869, 83461,31089,114550,57626,101000,115133,134286,0.3178,0.11838,0.4362,0.7288,0.5916,0.6654,0.5314,0.4987,0.4603,12,12,12, 7,2,-0.274,-0.1374,-0.3927,-0.0559008,0.32749, 0.08333, 0.16667, 0.08333,-0.08333, 0.00000,1.916,1,1,1,0,2,TRUE
70794,10,374797, 4,0.3247,0.9156,0.06937, 70312,19559, 89871,34180, 56081, 63816, 77592,0.4002,0.11133,0.5115,0.7825,0.6730,0.7245,0.6158,0.5848,0.5367,12,12,12, 7,2,-0.274,-0.1374,-0.3927,-0.0559008,0.32749, 0.08333, 0.16667, 0.08333,-0.08333, 0.00000,1.916,1,1,1,0,2,TRUE
70794,11,540733, 4,0.3247,0.9156,0.25482, 86512,28533,115045,51622, 89695,104025,124479,0.3402,0.11219,0.4523,0.7520,0.6263,0.6903,0.5619,0.5252,0.4803,12,12,12, 7,2,-0.274,-0.1374,-0.3927,-0.0559008,0.32749, 0.08333, 0.16667, 0.08333,-0.08333, 0.00000,1.916,1,1,1,0,2,TRUE
70794,12,559502, 4,0.3247,0.9156,0.19166, 90239,34379,124618,59205, 95887,109084,125234,0.3430,0.13069,0.4737,0.7242,0.6039,0.6780,0.5652,0.5332,0.4988,12,12,12, 7,2,-0.274,-0.1374,-0.3927,-0.0559008,0.32749, 0.08333, 0.16667, 0.08333,-0.08333, 0.00000,1.916,1,1,1,0,2,TRUE
70797, 1,358768, 4,0.3247,0.9156,0.23229, 47531,19289, 66820,32193, 59049, 67842, 80807,0.3026,0.12279,0.4253,0.7118,0.5964,0.6751,0.5309,0.4962,0.4526,12,12,12, 7,2,-0.274,-0.1374,-0.3927,-0.0559008,0.32749, 0.08333, 0.16667, 0.08333,-0.08333, 0.00000,1.916,1,1,1,0,2,TRUE
70797, 2,321529, 4,0.3247,0.9156,0.36322, 40715,16666, 57380,24951, 49832, 57893, 69199,0.3015,0.12340,0.4249,0.7097,0.6201,0.6970,0.5352,0.4978,0.4533,12,12,12, 7,2,-0.274,-0.1374,-0.3927,-0.0559008,0.32749, 0.08333, 0.16667, 0.08333,-0.08333, 0.00000,1.916,1,1,1,0,2,TRUE
70797, 3,292062, 4,0.3247,0.9156,0.11190, 44157,16658, 60816,22296, 40852, 46092, 59826,0.3498,0.13196,0.4817,0.7261,0.6645,0.7318,0.5982,0.5689,0.5041,12,12,12, 7,2,-0.274,-0.1374,-0.3927,-0.0559008,0.32749, 0.08333, 0.16667, 0.08333,-0.08333, 0.00000,1.916,1,1,1,0,2,TRUE
70797, 4,411214, 4,0.3247,0.9156,0.10344, 63894,22523, 86417,43801, 69956, 78292, 87840,0.3498,0.12332,0.4731,0.7394,0.5933,0.6636,0.5526,0.5247,0.4959,12,12,12, 7,2,-0.274,-0.1374,-0.3927,-0.0559008,0.32749, 0.08333, 0.16667, 0.08333,-0.08333, 0.00000,1.916,1,1,1,0,2,TRUE
70797, 5,523616, 4,0.3247,0.9156,0.13591, 74420,24274, 98695,49338, 89834,103854,124997,0.3118,0.10169,0.4134,0.7541,0.6014,0.6668,0.5235,0.4873,0.4412,12,12,12, 7,2,-0.274,-0.1374,-0.3927,-0.0559008,0.32749, 0.08333, 0.16667, 0.08333,-0.08333, 0.00000,1.916,1,1,1,0,2,TRUE
70797, 6,380279, 4,0.3247,0.9156,0.12091, 48601,22295, 70897,35492, 61935, 73286, 83630,0.2990,0.13715,0.4361,0.6855,0.5780,0.6664,0.5337,0.4917,0.4588,12,12,12, 7,2,-0.274,-0.1374,-0.3927,-0.0559008,0.32749, 0.08333, 0.16667, 0.08333,-0.08333, 0.00000,1.916,1,1,1,0,2,TRUE
70797, 7,393144, 4,0.3247,0.9156,0.34092, 65610,17233, 82842,40730, 66686, 75027, 91703,0.3576,0.09393,0.4516,0.7921,0.6170,0.6704,0.5540,0.5248,0.4746,12,12,12, 7,2,-0.274,-0.1374,-0.3927,-0.0559008,0.32749, 0.08333, 0.16667, 0.08333,-0.08333, 0.00000,1.916,1,1,1,0,2,TRUE
70797, 8,479670, 4,0.3247,0.9156,0.19718, 73257,23297, 96553,46593, 77409, 87587,100582,0.3525,0.11209,0.4646,0.7588,0.6113,0.6745,0.5550,0.5244,0.4898,12,12,12, 7,2,-0.274,-0.1374,-0.3927,-0.0559008,0.32749, 0.08333, 0.16667, 0.08333,-0.08333, 0.00000,1.916,1,1,1,0,2,TRUE
70797, 9,554975, 4,0.3247,0.9156,0.12869, 83461,31089,114550,57626,101000,115133,134286,0.3178,0.11838,0.4362,0.7288,0.5916,0.6654,0.5314,0.4987,0.4603,12,12,12, 7,2,-0.274,-0.1374,-0.3927,-0.0559008,0.32749, 0.08333, 0.16667, 0.08333,-0.08333, 0.00000,1.916,1,1,1,0,2,TRUE
70797,10,374797, 4,0.3247,0.9156,0.06937, 70312,19559, 89871,34180, 56081, 63816, 77592,0.4002,0.11133,0.5115,0.7825,0.6730,0.7245,0.6158,0.5848,0.5367,12,12,12, 7,2,-0.274,-0.1374,-0.3927,-0.0559008,0.32749, 0.08333, 0.16667, 0.08333,-0.08333, 0.00000,1.916,1,1,1,0,2,TRUE
70797,11,540733, 4,0.3247,0.9156,0.25482, 86512,28533,115045,51622, 89695,104025,124479,0.3402,0.11219,0.4523,0.7520,0.6263,0.6903,0.5619,0.5252,0.4803,12,12,12, 7,2,-0.274,-0.1374,-0.3927,-0.0559008,0.32749, 0.08333, 0.16667, 0.08333,-0.08333, 0.00000,1.916,1,1,1,0,2,TRUE
70797,12,559502, 4,0.3247,0.9156,0.19166, 90239,34379,124618,59205, 95887,109084,125234,0.3430,0.13069,0.4737,0.7242,0.6039,0.6780,0.5652,0.5332,0.4988,12,12,12, 7,2,-0.274,-0.1374,-0.3927,-0.0559008,0.32749, 0.08333, 0.16667, 0.08333,-0.08333, 0.00000,1.916,1,1,1,0,2,TRUE
70803, 1,411214, 4,0.3017,0.9164,0.10344, 63894,22523, 86417,43801, 69956, 78292, 87840,0.3498,0.12332,0.4731,0.7394,0.5933,0.6636,0.5526,0.5247,0.4959,12,12,12, 8,2,-0.274,-0.1374,-0.3927,-0.1464715,0.23777, 0.08333, 0.08333, 0.08333, 0.08333, 0.08333,1.702,1,3,3,0,2,TRUE
70803, 2,332315, 4,0.3017,0.9164,0.40290, 48118,17122, 65240,35243, 60133, 69299, 81797,0.3082,0.10968,0.4179,0.7378,0.5773,0.6494,0.5204,0.4849,0.4437,12,12,12, 8,2,-0.274,-0.1374,-0.3927,-0.1464715,0.23777, 0.08333, 0.08333, 0.08333, 0.08333, 0.08333,1.702,1,3,3,0,2,TRUE
70803, 3,422674, 4,0.3017,0.9164,0.30094, 60394,22606, 83000,38778, 69062, 80513, 96693,0.3156,0.11812,0.4337,0.7277,0.6090,0.6816,0.5458,0.5076,0.4619,12,12,12, 8,2,-0.274,-0.1374,-0.3927,-0.1464715,0.23777, 0.08333, 0.08333, 0.08333, 0.08333, 0.08333,1.702,1,3,3,0,2,TRUE
70803, 4,331949, 4,0.3017,0.9164,0.14079, 54671,19968, 74639,33863, 61018, 68601, 79452,0.3377,0.12334,0.4611,0.7325,0.6175,0.6879,0.5502,0.5211,0.4844,12,12,12, 8,2,-0.274,-0.1374,-0.3927,-0.1464715,0.23777, 0.08333, 0.08333, 0.08333, 0.08333, 0.08333,1.702,1,3,3,0,2,TRUE
70803, 5,442694, 4,0.3017,0.9164,0.12250, 60923,25981, 86904,41826, 72560, 85541, 97975,0.3134,0.13365,0.4471,0.7011,0.5930,0.6751,0.5450,0.5040,0.4701,12,12,12, 8,2,-0.274,-0.1374,-0.3927,-0.1464715,0.23777, 0.08333, 0.08333, 0.08333, 0.08333, 0.08333,1.702,1,3,3,0,2,TRUE
70803, 6,330729, 4,0.3017,0.9164,0.37082, 53288,13548, 66835,34396, 56061, 62772, 77358,0.3514,0.08934,0.4408,0.7974,0.6077,0.6603,0.5438,0.5157,0.4635,12,12,12, 8,2,-0.274,-0.1374,-0.3927,-0.1464715,0.23777, 0.08333, 0.08333, 0.08333, 0.08333, 0.08333,1.702,1,3,3,0,2,TRUE
70803, 7,563015, 4,0.3017,0.9164,0.11798, 92010,29185,121195,46809, 81412, 92261,116957,0.3684,0.11685,0.4852,0.7592,0.6629,0.7214,0.5982,0.5678,0.5089,12,12,12, 8,2,-0.274,-0.1374,-0.3927,-0.1464715,0.23777, 0.08333, 0.08333, 0.08333, 0.08333, 0.08333,1.702,1,3,3,0,2,TRUE
70803, 8,479670, 4,0.3017,0.9164,0.19718, 73257,23297, 96553,46593, 77409, 87587,100582,0.3525,0.11209,0.4646,0.7588,0.6113,0.6745,0.5550,0.5244,0.4898,12,12,12, 8,2,-0.274,-0.1374,-0.3927,-0.1464715,0.23777, 0.08333, 0.08333, 0.08333, 0.08333, 0.08333,1.702,1,3,3,0,2,TRUE
70803, 9,551980, 4,0.3017,0.9164,0.09269,100414,35374,135787,53768, 86055, 98539,113749,0.3835,0.13509,0.5186,0.7396,0.6513,0.7164,0.6121,0.5795,0.5442,12,12,12, 8,2,-0.274,-0.1374,-0.3927,-0.1464715,0.23777, 0.08333, 0.08333, 0.08333, 0.08333, 0.08333,1.702,1,3,3,0,2,TRUE
70803,10,439035, 4,0.3017,0.9164,0.18844, 61574,18199, 79773,39512, 72471, 83749,101815,0.3170,0.09369,0.4107,0.7721,0.6092,0.6689,0.5240,0.4878,0.4393,12,12,12, 8,2,-0.274,-0.1374,-0.3927,-0.1464715,0.23777, 0.08333, 0.08333, 0.08333, 0.08333, 0.08333,1.702,1,3,3,0,2,TRUE
70803,11,429382, 4,0.3017,0.9164,0.23734, 60808,23951, 84758,45719, 79355, 90849,105981,0.3006,0.11838,0.4189,0.7176,0.5709,0.6497,0.5165,0.4827,0.4443,12,12,12, 8,2,-0.274,-0.1374,-0.3927,-0.1464715,0.23777, 0.08333, 0.08333, 0.08333, 0.08333, 0.08333,1.702,1,3,3,0,2,TRUE
70803,12,455632, 4,0.3017,0.9164,0.23859, 59358,24045, 83403,37721, 72726, 83928, 99975,0.3040,0.12314,0.4271,0.7119,0.6115,0.6887,0.5342,0.4984,0.4548,12,12,12, 8,2,-0.274,-0.1374,-0.3927,-0.1464715,0.23777, 0.08333, 0.08333, 0.08333, 0.08333, 0.08333,1.702,1,3,3,0,2,TRUE
70900, 1,551947, 4,0.2925,0.9145,0.24043, 84867,26867,111734,51682, 87960, 98630,122933,0.3446,0.10908,0.4537,0.7596,0.6215,0.6838,0.5595,0.5312,0.4761,12,12,12, 8,4,-0.274,-0.1374,-0.3927,-0.1307934,0.12739, 0.16667, 0.00000, 0.08333, 0.00000, 0.08333,1.727,1,2,2,0,2,TRUE
70900, 2,341797, 4,0.2925,0.9145,0.10029, 60431,15866, 76296,29523, 49513, 56402, 71381,0.3896,0.10229,0.4919,0.7921,0.6718,0.7211,0.6065,0.5750,0.5166,12,12,12, 8,4,-0.274,-0.1374,-0.3927,-0.1307934,0.12739, 0.16667, 0.00000, 0.08333, 0.00000, 0.08333,1.727,1,2,2,0,2,TRUE
70900, 3,540895, 4,0.2925,0.9145,0.12854, 86261,27229,113491,51583, 85976, 97346,111912,0.3633,0.11468,0.4780,0.7602,0.6258,0.6875,0.5690,0.5383,0.5035,12,12,12, 8,4,-0.274,-0.1374,-0.3927,-0.1307934,0.12739, 0.16667, 0.00000, 0.08333, 0.00000, 0.08333,1.727,1,2,2,0,2,TRUE
70900, 4,389279, 4,0.2925,0.9145,0.17431, 57491,14944, 72434,36861, 66259, 76633, 92956,0.3249,0.08445,0.4093,0.7939,0.6094,0.6628,0.5223,0.4859,0.4379,12,12,12, 8,4,-0.274,-0.1374,-0.3927,-0.1307934,0.12739, 0.16667, 0.00000, 0.08333, 0.00000, 0.08333,1.727,1,2,2,0,2,TRUE
70900, 5,442694, 4,0.2925,0.9145,0.12250, 60923,25981, 86904,41826, 72560, 85541, 97975,0.3134,0.13365,0.4471,0.7011,0.5930,0.6751,0.5450,0.5040,0.4701,12,12,12, 8,4,-0.274,-0.1374,-0.3927,-0.1307934,0.12739, 0.16667, 0.00000, 0.08333, 0.00000, 0.08333,1.727,1,2,2,0,2,TRUE
70900, 6,559017, 4,0.2925,0.9145,0.21979, 78475,29835,108310,52171, 94444,109757,130904,0.3081,0.11715,0.4253,0.7247,0.6007,0.6750,0.5342,0.4967,0.4528,12,12,12, 8,4,-0.274,-0.1374,-0.3927,-0.1307934,0.12739, 0.16667, 0.00000, 0.08333, 0.00000, 0.08333,1.727,1,2,2,0,2,TRUE
70900, 7,441459, 4,0.2925,0.9145,0.39807, 56517,22513, 79030,36023, 69908, 81011, 96977,0.3011,0.11996,0.4211,0.7153,0.6108,0.6870,0.5307,0.4938,0.4490,12,12,12, 8,4,-0.274,-0.1374,-0.3927,-0.1307934,0.12739, 0.16667, 0.00000, 0.08333, 0.00000, 0.08333,1.727,1,2,2,0,2,TRUE
70900, 8,411214, 4,0.2925,0.9145,0.10344, 63894,22523, 86417,43801, 69956, 78292, 87840,0.3498,0.12332,0.4731,0.7394,0.5933,0.6636,0.5526,0.5247,0.4959,12,12,12, 8,4,-0.274,-0.1374,-0.3927,-0.1307934,0.12739, 0.16667, 0.00000, 0.08333, 0.00000, 0.08333,1.727,1,2,2,0,2,TRUE
70900, 9,323616, 4,0.2925,0.9145,0.17630, 55101,22726, 77827,37184, 58531, 66044, 75059,0.3445,0.14210,0.4866,0.7081,0.5971,0.6767,0.5708,0.5410,0.5091,12,12,12, 8,4,-0.274,-0.1374,-0.3927,-0.1307934,0.12739, 0.16667, 0.00000, 0.08333, 0.00000, 0.08333,1.727,1,2,2,0,2,TRUE
70900,10,361988, 4,0.2925,0.9145,0.08682, 52942,21980, 74922,34690, 63362, 71572, 83080,0.3185,0.13224,0.4508,0.7069,0.6043,0.6836,0.5418,0.5114,0.4742,12,12,12, 8,4,-0.274,-0.1374,-0.3927,-0.1307934,0.12739, 0.16667, 0.00000, 0.08333, 0.00000, 0.08333,1.727,1,2,2,0,2,TRUE
70900,11,475975, 4,0.2925,0.9145,0.13108, 78032,26372,104404,45395, 75833, 87578,102837,0.3556,0.12018,0.4758,0.7474,0.6322,0.6970,0.5793,0.5438,0.5038,12,12,12, 8,4,-0.274,-0.1374,-0.3927,-0.1307934,0.12739, 0.16667, 0.00000, 0.08333, 0.00000, 0.08333,1.727,1,2,2,0,2,TRUE
70900,12,350408, 4,0.2925,0.9145,0.24592, 53775,18961, 72737,37288, 63917, 73125, 86319,0.3190,0.11249,0.4315,0.7394,0.5906,0.6612,0.5323,0.4987,0.4573,12,12,12, 8,4,-0.274,-0.1374,-0.3927,-0.1307934,0.12739, 0.16667, 0.00000, 0.08333, 0.00000, 0.08333,1.727,1,2,2,0,2,TRUE
70902, 1,330729, 4,0.3247,0.9252,0.37082, 53288,13548, 66835,34396, 56061, 62772, 77358,0.3514,0.08934,0.4408,0.7974,0.6077,0.6603,0.5438,0.5157,0.4635,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1121608,0.22672, 0.16667, 0.16667, 0.08333, 0.00000, 0.00000,1.938,1,0,0,0,2,TRUE
70902, 2,292062, 4,0.3247,0.9252,0.11190, 44157,16658, 60816,22296, 40852, 46092, 59826,0.3498,0.13196,0.4817,0.7261,0.6645,0.7318,0.5982,0.5689,0.5041,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1121608,0.22672, 0.16667, 0.16667, 0.08333, 0.00000, 0.00000,1.938,1,0,0,0,2,TRUE
70902, 3,411214, 4,0.3247,0.9252,0.10344, 63894,22523, 86417,43801, 69956, 78292, 87840,0.3498,0.12332,0.4731,0.7394,0.5933,0.6636,0.5526,0.5247,0.4959,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1121608,0.22672, 0.16667, 0.16667, 0.08333, 0.00000, 0.00000,1.938,1,0,0,0,2,TRUE
70902, 4,332178, 4,0.3247,0.9252,0.09323, 60858,16460, 77317,29503, 49126, 55928, 68461,0.3975,0.10749,0.5049,0.7872,0.6736,0.7239,0.6115,0.5803,0.5304,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1121608,0.22672, 0.16667, 0.16667, 0.08333, 0.00000, 0.00000,1.938,1,0,0,0,2,TRUE
70902, 5,358223, 4,0.3247,0.9252,0.45216, 52002,18304, 70307,37923, 64782, 74680, 88173,0.3090,0.10876,0.4177,0.7399,0.5784,0.6497,0.5204,0.4849,0.4436,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1121608,0.22672, 0.16667, 0.16667, 0.08333, 0.00000, 0.00000,1.938,1,0,0,0,2,TRUE
70902, 6,479670, 4,0.3247,0.9252,0.19718, 73257,23297, 96553,46593, 77409, 87587,100582,0.3525,0.11209,0.4646,0.7588,0.6113,0.6745,0.5550,0.5244,0.4898,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1121608,0.22672, 0.16667, 0.16667, 0.08333, 0.00000, 0.00000,1.938,1,0,0,0,2,TRUE
70902, 7,455575, 4,0.3247,0.9252,0.43618, 62454,25634, 88088,45771, 81160, 93323,109386,0.2977,0.12220,0.4199,0.7092,0.5771,0.6582,0.5205,0.4856,0.4460,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1121608,0.22672, 0.16667, 0.16667, 0.08333, 0.00000, 0.00000,1.938,1,0,0,0,2,TRUE
70902, 8,496234, 4,0.3247,0.9252,0.15932, 80992,32982,113974,55669, 89512,101620,117031,0.3336,0.13587,0.4695,0.7107,0.5927,0.6719,0.5601,0.5287,0.4934,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1121608,0.22672, 0.16667, 0.16667, 0.08333, 0.00000, 0.00000,1.938,1,0,0,0,2,TRUE
70902, 9,442694, 4,0.3247,0.9252,0.12250, 60923,25981, 86904,41826, 72560, 85541, 97975,0.3134,0.13365,0.4471,0.7011,0.5930,0.6751,0.5450,0.5040,0.4701,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1121608,0.22672, 0.16667, 0.16667, 0.08333, 0.00000, 0.00000,1.938,1,0,0,0,2,TRUE
70902,10,470130, 4,0.3247,0.9252,0.15441, 68907,19084, 87992,42307, 76869, 89394,109079,0.3269,0.09055,0.4175,0.7831,0.6196,0.6753,0.5337,0.4961,0.4465,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1121608,0.22672, 0.16667, 0.16667, 0.08333, 0.00000, 0.00000,1.938,1,0,0,0,2,TRUE
