draw,chain,district,total_pop,plan_dev,comp_edge,comp_polsby,nv_ldp,nv_komei,nv_ruling,nv_cdp,nv_opp_coalition_4,nv_opp_coalition_5,nv_opp_all,ldp_share,komei_share,ruling_share,ldp_v_komei,ldp_v_cdp,ruling_v_cdp,ruling_v_opp_coalition_4,ruling_v_opp_coalition_5,ruling_v_opp_all,seats_ldp_v_cdp,seats_ruling_v_cdp,seats_ruling_v_opp_coalition_4,seats_ruling_v_opp_coalition_5,seats_ruling_v_opp_all,egap_ldp_v_cdp,egap_ruling_v_cdp,egap_ruling_v_opp_coalition_4,egap_ruling_v_opp_coalition_5,egap_ruling_v_opp_all,pbias_ldp_v_cdp,pbias_ruling_v_cdp,pbias_ruling_v_opp_coalition_4,pbias_ruling_v_opp_coalition_5,pbias_ruling_v_opp_all,mun_split,gun_split,koiki_split,max_to_min
7765,2,3,327905,0.24133,0.8625,0.05202, 68224,23918, 92142,19536,37313,46464, 61372,0.4233,0.1484,0.5718,0.7405,0.7774,0.8251,0.7118,0.6648,0.6002,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667,0,1,1,1.618
7765,2,4,287055,0.24133,0.8625,0.10872, 39691,12024, 51715,14138,29701,35870, 47190,0.3799,0.1151,0.4950,0.7675,0.7374,0.7853,0.6352,0.5905,0.5229,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667,0,1,1,1.618
7765,2,5,335828,0.24133,0.8625,0.09771, 61110,21130, 82240,21664,43328,53095, 67905,0.3888,0.1344,0.5233,0.7431,0.7383,0.7915,0.6550,0.6077,0.5477,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667,0,1,1,1.618
7765,2,6,414110,0.24133,0.8625,0.08422, 96771,34907,131678,32199,58360,82952,106404,0.3901,0.1407,0.5308,0.7349,0.7504,0.8035,0.6929,0.6135,0.5531,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667,0,1,1,1.618
7772,2,1,418870,0.22808,0.8333,0.09097, 69597,23989, 93585,24936,49018,63683, 82160,0.3776,0.1301,0.5077,0.7437,0.7362,0.7896,0.6563,0.5951,0.5325,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.540
7772,2,2,331819,0.22808,0.8333,0.04035, 68901,25341, 94242,19290,36987,45952, 60966,0.4232,0.1556,0.5788,0.7311,0.7813,0.8301,0.7182,0.6722,0.6072,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.540
7772,2,3,298323,0.22808,0.8333,0.07281, 79567,29005,108572,26597,48215,66796, 84784,0.3958,0.1443,0.5400,0.7329,0.7495,0.8033,0.6925,0.6191,0.5615,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.540
7772,2,4,402629,0.22808,0.8333,0.17386, 59768,20348, 80116,21720,44663,54242, 71023,0.3748,0.1276,0.5023,0.7460,0.7335,0.7867,0.6421,0.5963,0.5301,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.540
7772,2,5,333905,0.22808,0.8333,0.13082, 57353,23134, 80487,22024,45739,53958, 72651,0.3562,0.1437,0.4998,0.7126,0.7226,0.7852,0.6377,0.5987,0.5256,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.540
7772,2,6,459519,0.22808,0.8333,0.09836, 88340,32113,120453,26141,52561,64475, 85792,0.4075,0.1481,0.5556,0.7334,0.7717,0.8217,0.6962,0.6514,0.5840,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.540
7778,2,1,382579,0.20706,0.8417,0.15132, 85873,30784,116657,29298,52702,75918, 97409,0.3848,0.1379,0.5227,0.7361,0.7456,0.7993,0.6888,0.6058,0.5450,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667, 0.0000, 0.0000, 0.0000,0,0,1,1.414
7778,2,2,296699,0.20706,0.8417,0.21721, 56531,23281, 79812,20974,43666,51409, 69213,0.3612,0.1487,0.5099,0.7083,0.7294,0.7919,0.6464,0.6082,0.5356,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667, 0.0000, 0.0000, 0.0000,0,0,1,1.414
7778,2,3,331898,0.20706,0.8417,0.16338, 64247,24501, 88747,18641,37894,46487, 61419,0.4068,0.1551,0.5619,0.7239,0.7751,0.8264,0.7008,0.6563,0.5910,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667, 0.0000, 0.0000, 0.0000,0,0,1,1.414
7778,2,4,408699,0.20706,0.8417,0.05148, 81705,28616,110321,27259,54146,66438, 85014,0.4000,0.1401,0.5400,0.7406,0.7499,0.8019,0.6708,0.6241,0.5648,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667, 0.0000, 0.0000, 0.0000,0,0,1,1.414
7778,2,5,405556,0.20706,0.8417,0.05526, 77509,28707,106216,23793,46053,57225, 75368,0.4061,0.1504,0.5565,0.7298,0.7651,0.8170,0.6976,0.6499,0.5849,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667, 0.0000, 0.0000, 0.0000,0,0,1,1.414
7778,2,6,419634,0.20706,0.8417,0.09615, 57663,18041, 75704,20742,42722,51630, 68954,0.3775,0.1181,0.4956,0.7617,0.7355,0.7850,0.6393,0.5945,0.5233,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667, 0.0000, 0.0000, 0.0000,0,0,1,1.414
7779,2,1,465737,0.24470,0.8375,0.12352, 62911,19961, 82872,24383,50147,60277, 80632,0.3644,0.1156,0.4800,0.7591,0.7207,0.7727,0.6230,0.5789,0.5069,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667,0,1,1,1.579
7779,2,2,338656,0.24470,0.8375,0.09896, 63629,27416, 91046,22759,46899,55813, 74356,0.3659,0.1577,0.5236,0.6989,0.7366,0.8000,0.6600,0.6200,0.5505,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667,0,1,1,1.579
7779,2,3,383316,0.24470,0.8375,0.10647, 77648,29070,106718,21949,44508,54750, 72243,0.4131,0.1547,0.5678,0.7276,0.7797,0.8294,0.7057,0.6609,0.5963,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667,0,1,1,1.579
7779,2,4,390080,0.24470,0.8375,0.04685, 81717,27978,109695,23934,46163,57457, 75470,0.4208,0.1441,0.5649,0.7450,0.7735,0.8209,0.7038,0.6563,0.5924,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667,0,1,1,1.579
7779,2,5,372400,0.24470,0.8375,0.07639, 87587,32484,120071,29343,53165,76231, 97065,0.3872,0.1436,0.5308,0.7295,0.7491,0.8036,0.6931,0.6117,0.5530,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667,0,1,1,1.579
7779,2,6,294876,0.24470,0.8375,0.09263, 50035,17021, 67056,18340,36300,44579, 57610,0.3831,0.1303,0.5134,0.7462,0.7318,0.7852,0.6488,0.6007,0.5379,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667,0,1,1,1.579
7784,2,1,363182,0.17918,0.8167,0.09519, 84422,30947,115369,28414,51403,74047, 94282,0.3865,0.1417,0.5281,0.7318,0.7482,0.8024,0.6918,0.6091,0.5503,6,6,6,6,6,0.001287,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.0000, 0.0000, 0.1667, 0.1667,0,1,1,1.394
7784,2,2,396520,0.17918,0.8167,0.10280, 69053,28313, 97366,26563,54671,64993, 86545,0.3568,0.1463,0.5031,0.7092,0.7222,0.7857,0.6404,0.5997,0.5294,6,6,6,6,6,0.001287,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.0000, 0.0000, 0.1667, 0.1667,0,1,1,1.394
7784,2,3,307134,0.17918,0.8167,0.08316, 51984,17593, 69577,18888,37382,45903, 59440,0.3847,0.1302,0.5149,0.7472,0.7335,0.7865,0.6505,0.6025,0.5393,6,6,6,6,6,0.001287,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.0000, 0.0000, 0.1667, 0.1667,0,1,1,1.394
7784,2,4,406210,0.17918,0.8167,0.03626, 89389,32065,121454,25677,49738,61804, 81201,0.4209,0.1510,0.5719,0.7360,0.7769,0.8255,0.7095,0.6628,0.5993,6,6,6,6,6,0.001287,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.0000, 0.0000, 0.1667, 0.1667,0,1,1,1.394
7784,2,5,343818,0.17918,0.8167,0.16407, 55289,17192, 72481,18688,38924,47478, 62142,0.3899,0.1212,0.5111,0.7628,0.7474,0.7950,0.6506,0.6042,0.5384,6,6,6,6,6,0.001287,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.0000, 0.0000, 0.1667, 0.1667,0,1,1,1.394
7784,2,6,428201,0.17918,0.8167,0.13131, 73389,27821,101209,22477,45065,54883, 73767,0.3983,0.1510,0.5494,0.7251,0.7656,0.8183,0.6919,0.6484,0.5784,6,6,6,6,6,0.001287,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.0000, 0.0000, 0.1667, 0.1667,0,1,1,1.394
7786,2,1,407869,0.17747,0.8292,0.08029, 59087,18114, 77201,20817,42818,51689, 68825,0.3834,0.1175,0.5009,0.7654,0.7395,0.7876,0.6432,0.5990,0.5287,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.1667,-0.1667, 0.0000, 0.0000,0,1,1,1.325
7786,2,2,353075,0.17747,0.8292,0.19363, 63811,26254, 90065,23386,48635,57445, 77429,0.3627,0.1492,0.5119,0.7085,0.7318,0.7939,0.6494,0.6106,0.5377,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.1667,-0.1667, 0.0000, 0.0000,0,1,1,1.325
7786,2,3,307774,0.17747,0.8292,0.15580, 62311,23926, 86236,17936,36202,44637, 58867,0.4086,0.1569,0.5655,0.7226,0.7765,0.8279,0.7043,0.6589,0.5943,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.1667,-0.1667, 0.0000, 0.0000,0,1,1,1.325
7786,2,4,398662,0.17747,0.8292,0.05702, 80072,27855,107927,24299,47519,59006, 77407,0.4113,0.1431,0.5544,0.7419,0.7672,0.8163,0.6943,0.6465,0.5823,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.1667,-0.1667, 0.0000, 0.0000,0,1,1,1.325
7786,2,5,370592,0.17747,0.8292,0.04815, 77900,25678,103578,25610,49784,61506, 79732,0.4070,0.1342,0.5412,0.7521,0.7526,0.8018,0.6754,0.6274,0.5650,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.1667,-0.1667, 0.0000, 0.0000,0,1,1,1.325
7786,2,6,407093,0.17747,0.8292,0.06920, 80346,32103,112449,28659,52225,74826, 95117,0.3705,0.1480,0.5185,0.7145,0.7371,0.7969,0.6829,0.6005,0.5418,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.1667,-0.1667, 0.0000, 0.0000,0,1,1,1.325
7790,2,1,458676,0.22582,0.8542,0.09586, 83155,31830,114986,27362,55900,67017, 89705,0.3860,0.1478,0.5338,0.7232,0.7524,0.8078,0.6729,0.6318,0.5618,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000,-0.1667, 0.1667, 0.0000, 0.1667,0,1,1,1.473
7790,2,2,414110,0.22582,0.8542,0.08422, 96771,34907,131678,32199,58360,82952,106404,0.3901,0.1407,0.5308,0.7349,0.7504,0.8035,0.6929,0.6135,0.5531,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000,-0.1667, 0.1667, 0.0000, 0.1667,0,1,1,1.473
7790,2,3,324747,0.22582,0.8542,0.10403, 57170,19660, 76829,20574,41331,50544, 64581,0.3860,0.1327,0.5187,0.7441,0.7354,0.7888,0.6502,0.6032,0.5433,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000,-0.1667, 0.1667, 0.0000, 0.1667,0,1,1,1.473
7790,2,4,412729,0.22582,0.8542,0.10369, 73475,29693,103168,25196,51035,61667, 82397,0.3768,0.1523,0.5291,0.7122,0.7447,0.8037,0.6690,0.6259,0.5560,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000,-0.1667, 0.1667, 0.0000, 0.1667,0,1,1,1.473
7790,2,5,323331,0.22582,0.8542,0.14275, 48521,14721, 63242,16906,35551,43234, 56606,0.3837,0.1164,0.5001,0.7672,0.7416,0.7891,0.6401,0.5940,0.5277,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000,-0.1667, 0.1667, 0.0000, 0.1667,0,1,1,1.473
7790,2,6,311472,0.22582,0.8542,0.05034, 64434,23119, 87553,18470,35006,43694, 57683,0.4226,0.1516,0.5743,0.7360,0.7772,0.8258,0.7144,0.6671,0.6028,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000,-0.1667, 0.1667, 0.0000, 0.1667,0,1,1,1.473
7795,2,1,395032,0.17333,0.8375,0.09498, 70909,30390,101299,25171,51868,61848, 82572,0.3668,0.1572,0.5241,0.7000,0.7380,0.8010,0.6614,0.6209,0.5509,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000,-0.1667, 0.0000,0,1,1,1.372
7795,2,2,333158,0.17333,0.8375,0.14774, 44939,13944, 58883,17779,37127,44517, 58867,0.3613,0.1121,0.4734,0.7632,0.7165,0.7681,0.6133,0.5695,0.5001,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000,-0.1667, 0.0000,0,1,1,1.372
7795,2,3,439032,0.17333,0.8375,0.09755, 81572,29643,111214,24358,49188,60232, 80257,0.4049,0.1472,0.5521,0.7335,0.7701,0.8204,0.6934,0.6487,0.5808,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000,-0.1667, 0.0000,0,1,1,1.372
7795,2,4,338986,0.17333,0.8375,0.05270, 72165,25388, 97553,20626,39309,49015, 64696,0.4240,0.1492,0.5731,0.7398,0.7777,0.8255,0.7128,0.6656,0.6013,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000,-0.1667, 0.0000,0,1,1,1.372
7795,2,5,418870,0.17333,0.8375,0.09097, 69597,23989, 93585,24936,49018,63683, 82160,0.3776,0.1301,0.5077,0.7437,0.7362,0.7896,0.6563,0.5951,0.5325,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000,-0.1667, 0.0000,0,1,1,1.372
7795,2,6,319987,0.17333,0.8375,0.06025, 84344,30577,114922,27838,50673,69812, 88825,0.3981,0.1443,0.5425,0.7340,0.7519,0.8050,0.6940,0.6221,0.5640,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000,-0.1667, 0.0000,0,1,1,1.372
7796,2,1,388703,0.11422,0.8542,0.16170, 51029,15943, 66973,19217,39480,47611, 63666,0.3695,0.1154,0.4849,0.7619,0.7264,0.7771,0.6291,0.5845,0.5127,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667, 0.0000, 0.1667, 0.1667,0,1,1,1.254
7796,2,2,415690,0.11422,0.8542,0.14780, 75511,31434,106945,27925,57566,68479, 91322,0.3623,0.1508,0.5131,0.7061,0.7300,0.7930,0.6501,0.6096,0.5394,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667, 0.0000, 0.1667, 0.1667,0,1,1,1.254
7796,2,3,349569,0.11422,0.8542,0.04846, 73001,25490, 98491,20777,39770,49481, 65413,0.4245,0.1482,0.5728,0.7412,0.7785,0.8258,0.7124,0.6656,0.6009,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667, 0.0000, 0.1667, 0.1667,0,1,1,1.254
7796,2,4,383316,0.11422,0.8542,0.10647, 77648,29070,106718,21949,44508,54750, 72243,0.4131,0.1547,0.5678,0.7276,0.7797,0.8294,0.7057,0.6609,0.5963,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667, 0.0000, 0.1667, 0.1667,0,1,1,1.254
7796,2,5,376348,0.11422,0.8542,0.18674, 81857,29619,111476,28431,51142,74101, 95105,0.3799,0.1375,0.5174,0.7343,0.7422,0.7968,0.6855,0.6007,0.5396,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667, 0.0000, 0.1667, 0.1667,0,1,1,1.254
7796,2,6,331439,0.11422,0.8542,0.07182, 64479,22374, 86854,22410,44716,54686, 69628,0.3941,0.1368,0.5309,0.7424,0.7421,0.7949,0.6601,0.6136,0.5550,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667, 0.0000, 0.1667, 0.1667,0,1,1,1.254
7797,2,1,341911,0.21525,0.8417,0.08587, 56698,21302, 78000,20829,41191,50363, 64403,0.3795,0.1426,0.5221,0.7269,0.7313,0.7893,0.6544,0.6077,0.5477,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667,0,1,1,1.429
7797,2,2,318218,0.21525,0.8417,0.10074, 62176,23553, 85729,17679,36071,44413, 58621,0.4096,0.1552,0.5648,0.7253,0.7787,0.8291,0.7039,0.6587,0.5939,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667,0,1,1,1.429
7797,2,3,414110,0.21525,0.8417,0.08422, 96771,34907,131678,32199,58360,82952,106404,0.3901,0.1407,0.5308,0.7349,0.7504,0.8035,0.6929,0.6135,0.5531,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667,0,1,1,1.429
7797,2,4,340992,0.21525,0.8417,0.03957, 79094,26866,105960,21733,42345,52682, 69651,0.4302,0.1461,0.5764,0.7465,0.7845,0.8298,0.7145,0.6679,0.6034,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667,0,1,1,1.429
7797,2,5,375115,0.21525,0.8417,0.19865, 52038,18079, 70117,19564,40360,48920, 64010,0.3671,0.1276,0.4947,0.7422,0.7268,0.7819,0.6347,0.5890,0.5228,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667,0,1,1,1.429
7797,2,6,454719,0.21525,0.8417,0.11884, 76748,29224,105972,28704,58857,69777, 94287,0.3643,0.1387,0.5030,0.7242,0.7278,0.7869,0.6429,0.6030,0.5292,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667,0,1,1,1.429
7798,2,1,341911,0.21525,0.8417,0.08587, 56698,21302, 78000,20829,41191,50363, 64403,0.3795,0.1426,0.5221,0.7269,0.7313,0.7893,0.6544,0.6077,0.5477,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667,0,1,1,1.429
7798,2,2,318218,0.21525,0.8417,0.10074, 62176,23553, 85729,17679,36071,44413, 58621,0.4096,0.1552,0.5648,0.7253,0.7787,0.8291,0.7039,0.6587,0.5939,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667,0,1,1,1.429
7798,2,3,414110,0.21525,0.8417,0.08422, 96771,34907,131678,32199,58360,82952,106404,0.3901,0.1407,0.5308,0.7349,0.7504,0.8035,0.6929,0.6135,0.5531,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667,0,1,1,1.429
7798,2,4,340992,0.21525,0.8417,0.03957, 79094,26866,105960,21733,42345,52682, 69651,0.4302,0.1461,0.5764,0.7465,0.7845,0.8298,0.7145,0.6679,0.6034,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667,0,1,1,1.429
7798,2,5,375115,0.21525,0.8417,0.19865, 52038,18079, 70117,19564,40360,48920, 64010,0.3671,0.1276,0.4947,0.7422,0.7268,0.7819,0.6347,0.5890,0.5228,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667,0,1,1,1.429
7798,2,6,454719,0.21525,0.8417,0.11884, 76748,29224,105972,28704,58857,69777, 94287,0.3643,0.1387,0.5030,0.7242,0.7278,0.7869,0.6429,0.6030,0.5292,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667,0,1,1,1.429
7800,2,1,281579,0.24747,0.8667,0.08518, 74164,27385,101549,24541,43943,62593, 79449,0.3942,0.1455,0.5397,0.7304,0.7514,0.8054,0.6980,0.6187,0.5611,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.525
7800,2,2,407361,0.24747,0.8667,0.06865, 68235,23692, 91927,24382,47980,61234, 79267,0.3802,0.1320,0.5122,0.7423,0.7368,0.7904,0.6571,0.6002,0.5370,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.525
7800,2,3,368416,0.24747,0.8667,0.05036, 76939,26406,103345,22694,43705,54440, 71429,0.4195,0.1440,0.5635,0.7445,0.7723,0.8200,0.7028,0.6550,0.5913,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.525
7800,2,4,429278,0.24747,0.8667,0.20443, 74502,29298,103801,27578,56687,67170, 90978,0.3638,0.1431,0.5068,0.7178,0.7299,0.7901,0.6468,0.6071,0.5329,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.525
7800,2,5,362829,0.24747,0.8667,0.10599, 70880,26599, 97479,20166,41136,50507, 66708,0.4107,0.1541,0.5648,0.7271,0.7785,0.8286,0.7033,0.6587,0.5937,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.525
7800,2,6,395602,0.24747,0.8667,0.14241, 58806,20550, 79356,21346,43732,53164, 69545,0.3743,0.1308,0.5051,0.7411,0.7337,0.7880,0.6447,0.5988,0.5329,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.525
7805,2,1,293677,0.23760,0.8375,0.24455, 49565,17087, 66652,18641,37497,45835, 58329,0.3784,0.1304,0.5088,0.7437,0.7267,0.7815,0.6400,0.5925,0.5333,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000,-0.1667, 0.0000, 0.0000, 0.0000,0,1,1,1.577
7805,2,2,414110,0.23760,0.8375,0.08422, 96771,34907,131678,32199,58360,82952,106404,0.3901,0.1407,0.5308,0.7349,0.7504,0.8035,0.6929,0.6135,0.5531,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000,-0.1667, 0.0000, 0.0000, 0.0000,0,1,1,1.577
7805,2,3,344829,0.23760,0.8375,0.08556, 49770,16459, 66229,18232,37949,45623, 60405,0.3722,0.1231,0.4952,0.7515,0.7319,0.7842,0.6357,0.5921,0.5230,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000,-0.1667, 0.0000, 0.0000, 0.0000,0,1,1,1.577
7805,2,4,463081,0.23760,0.8375,0.03972, 97877,33707,131585,27758,53873,67147, 88403,0.4241,0.1460,0.5701,0.7439,0.7791,0.8258,0.7095,0.6621,0.5982,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000,-0.1667, 0.0000, 0.0000, 0.0000,0,1,1,1.577
7805,2,5,422766,0.23760,0.8375,0.22822, 70855,28484, 99339,24075,49526,59232, 79612,0.3759,0.1511,0.5270,0.7133,0.7464,0.8050,0.6673,0.6265,0.5551,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000,-0.1667, 0.0000, 0.0000, 0.0000,0,1,1,1.577
7805,2,6,306602,0.23760,0.8375,0.11425, 58688,23286, 81973,19802,39976,48319, 64224,0.3826,0.1518,0.5344,0.7160,0.7477,0.8054,0.6722,0.6292,0.5607,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000,-0.1667, 0.0000, 0.0000, 0.0000,0,1,1,1.577
7809,2,1,293677,0.23760,0.8375,0.24455, 49565,17087, 66652,18641,37497,45835, 58329,0.3784,0.1304,0.5088,0.7437,0.7267,0.7815,0.6400,0.5925,0.5333,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000,-0.1667, 0.0000, 0.0000, 0.0000,0,1,1,1.577
7809,2,2,414110,0.23760,0.8375,0.08422, 96771,34907,131678,32199,58360,82952,106404,0.3901,0.1407,0.5308,0.7349,0.7504,0.8035,0.6929,0.6135,0.5531,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000,-0.1667, 0.0000, 0.0000, 0.0000,0,1,1,1.577
7809,2,3,344829,0.23760,0.8375,0.08556, 49770,16459, 66229,18232,37949,45623, 60405,0.3722,0.1231,0.4952,0.7515,0.7319,0.7842,0.6357,0.5921,0.5230,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000,-0.1667, 0.0000, 0.0000, 0.0000,0,1,1,1.577
